real_estate_id,declaration_id,declaration_year,politician_id,full_name,cadastral_area,land_register_number,status,item_text
248923,221,2024,221,JUDr. Ing. PETER DEĎO,TRNAVKA,5820,ok,OSTATNÁ PLOCHA; kat. územie TRNÁVKA; číslo LV: 5820; podiel: 1/1481 V BSM
248924,221,2024,221,JUDr. Ing. PETER DEĎO,TRNAVKA,5820,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRNÁVKA; číslo LV: 5820; podiel: 1/1481 V BSM
248925,221,2024,221,JUDr. Ing. PETER DEĎO,TRNAVKA,6160,ok,ZASTAVANÁ PLOCHA A NÁDVORIE (PARKOVACIE STÁTIE); kat. územie TRNÁVKA; číslo LV: 6160; podiel: 1/1 V BSM
248926,221,2024,221,JUDr. Ing. PETER DEĎO,NIVY,416,ok,INÁ BUDOVA; kat. územie NIVY; číslo LV: 416; podiel: 20/80 V BSM
248927,221,2024,221,JUDr. Ing. PETER DEĎO,NIVY,416,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie NIVY; číslo LV: 416; podiel: 20/80 V BSM
248928,221,2024,221,JUDr. Ing. PETER DEĎO,TRNAVKA,5821,ok,OSTATNÁ PLOCHA; kat. územie TRNÁVKA; číslo LV: 5821; podiel: 1/1063 V BSM
248929,221,2024,221,JUDr. Ing. PETER DEĎO,TRNAVKA,5821,ok,2X ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRNÁVKA; číslo LV: 5821; podiel: 1/1063 V BSM
248930,221,2024,221,JUDr. Ing. PETER DEĎO,TRNAVKA,5837,ok,ZASTAVANÁ PLOCHA A NÁDVORIE (PARKOVACIE STÁTIE); kat. územie TRNÁVKA; číslo LV: 5837; podiel: 1/1 V BSM
249135,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5819,ok,13X ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRNÁVKA; číslo LV: 5819; podiel: 1/566 V BSM
249137,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5820,ok,OSTATNÁ PLOCHA; kat. územie TRNÁVKA; číslo LV: 5820; podiel: 1/1481 V BSM
249139,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5820,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRNÁVKA; číslo LV: 5820; podiel: 1/1481 V BSM
249141,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5773,ok,2X ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRNÁVKA; číslo LV: 5773; podiel: 7209/478868 BSM
249143,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5773,ok,BYT; kat. územie TRNÁVKA; číslo LV: 5773; podiel: 1/1 V BSM
249145,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5819,ok,28X OSTATNÁ PLOCHA; kat. územie TRNÁVKA; číslo LV: 5819; podiel: 1/566 V BSM
249147,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5821,ok,OSTATNÁ PLOCHA; kat. územie TRNÁVKA; číslo LV: 5821; podiel: 1/1063 V BSM
249149,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5821,ok,2X ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie TRNÁVKA; číslo LV: 5821; podiel: 1/1063 V BSM
249151,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,5837,ok,ZASTAVANÁ PLOCHA A NÁDVORIE (PARKOVACIE STÁTIE); kat. územie TRNÁVKA; číslo LV: 5837; podiel: 1/1 V BSM
249153,222,2024,222,MUDr. JANA DEĎOVÁ,TRNAVKA,6160,ok,ZASTAVANÁ PLOCHA A NÁDVORIE (PARKOVACIE STÁTIE); kat. územie TRNÁVKA; číslo LV: 6160; podiel: 1/1 V BSM
249155,222,2024,222,MUDr. JANA DEĎOVÁ,NIVY,416,ok,INÁ BUDOVA; kat. územie NIVY; číslo LV: 416; podiel: 20/80 V BSM
249157,222,2024,222,MUDr. JANA DEĎOVÁ,NIVY,416,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie NIVY; číslo LV: 416; podiel: 20/80 V BSM
249384,223,2024,223,Mgr. DÁVID DEJ,BRATISLAVA - KARLOVA VES,2366,ok,BYT; kat. územie BRATISLAVA - KARLOVA VES; číslo LV: 2366; podiel: 1/1
249434,224,2024,224,Mgr. PETER DEMČÁK,PETRZALKA - BRATISLAVA,2671,ok,BYT; kat. územie PETRŽALKA - BRATISLAVA; číslo LV: 2671; podiel: 1/2
249436,224,2024,224,Mgr. PETER DEMČÁK,BRATISLAVA- PETRZALKA,4532,ok,ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie BRATISLAVA- PETRŽALKA; číslo LV: 4532; podiel: 2086/200000
249438,224,2024,224,Mgr. PETER DEMČÁK,ABRAHAM,1047,ok,ORNÁ PÔDA; kat. územie ABRAHÁM; číslo LV: 1047; podiel: 7/12
249440,224,2024,224,Mgr. PETER DEMČÁK,ABRAHAM,2113,ok,ORNÁ PÔDA; kat. územie ABRAHÁM; číslo LV: 2113; podiel: 1/2
249442,224,2024,224,Mgr. PETER DEMČÁK,HORNE HAMRE,3140,ok,TRVALÝ TRÁVNATÝ PORAST; kat. územie HORNÉ HÁMRE; číslo LV: 3140; podiel: 1/1 BSM
249546,225,2024,225,"PaedDr. DÁVID DEMEČKO, PhD.",SPISSKA NOVA VES,141,ok,RODINNÝ DOM; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 141; podiel: 1/1 BSM
249548,225,2024,225,"PaedDr. DÁVID DEMEČKO, PhD.",SPISSKA NOVA VES,141,ok,ZASTAVANÉ PLOCHY A NÁDVORIA; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 141; podiel: 1/1 BSM
249550,225,2024,225,"PaedDr. DÁVID DEMEČKO, PhD.",SPISSKA NOVA VES,141,ok,ZÁHRADY; kat. územie SPIŠSKÁ NOVÁ VES; číslo LV: 141; podiel: 1/1 BSM
249552,225,2024,225,"PaedDr. DÁVID DEMEČKO, PhD.",PORAC,1088,ok,DOM - HOSPODÁRSKA ČASŤ; kat. územie PORÁČ; číslo LV: 1088; podiel: 1/1
249554,225,2024,225,"PaedDr. DÁVID DEMEČKO, PhD.",PORAC,1088,ok,DOM; kat. územie PORÁČ; číslo LV: 1088; podiel: 1/1
249634,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",NOVE KOSARISKA,671/130,ok,"OSTATNÁ PLOCHA, ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie NOVÉ KOŠARISKÁ; číslo LV: 671/130, 2800/583; podiel: 1/1"
249634,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",NOVE KOSARISKA,2800/583,ok,"OSTATNÁ PLOCHA, ZASTAVANÁ PLOCHA A NÁDVORIE; kat. územie NOVÉ KOŠARISKÁ; číslo LV: 671/130, 2800/583; podiel: 1/1"
249636,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",NOVE KOSARISKA,773/170,ok,OSTATNÁ PLOCHA; kat. územie NOVÉ KOŠARISKÁ; číslo LV: 773/170; podiel: 1/32
249638,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",NOVE KOSARISKA,671/62,ok,"OSTATNÁ PLOCHA, ZÁHRADA; kat. územie NOVÉ KOŠARISKÁ; číslo LV: 671/62, 671/541, 2801/120, 2801/12; podiel: 1/84"
249638,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",NOVE KOSARISKA,671/541,ok,"OSTATNÁ PLOCHA, ZÁHRADA; kat. územie NOVÉ KOŠARISKÁ; číslo LV: 671/62, 671/541, 2801/120, 2801/12; podiel: 1/84"
249638,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",NOVE KOSARISKA,2801/120,ok,"OSTATNÁ PLOCHA, ZÁHRADA; kat. územie NOVÉ KOŠARISKÁ; číslo LV: 671/62, 671/541, 2801/120, 2801/12; podiel: 1/84"
249638,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",NOVE KOSARISKA,2801/12,ok,"OSTATNÁ PLOCHA, ZÁHRADA; kat. územie NOVÉ KOŠARISKÁ; číslo LV: 671/62, 671/541, 2801/120, 2801/12; podiel: 1/84"
249640,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",DUBOVE,429,ok,"ZASTAVANÁ PLOCHA A NÁDVORIE, TRVALÝ TRÁVNY PORAST; kat. územie DUBOVÉ; číslo LV: 429, 430; podiel: 1/2"
249640,226,2024,226,"Ing. et Ing. MARTIN DÉNEŠI, PhD., MSc.",DUBOVE,430,ok,"ZASTAVANÁ PLOCHA A NÁDVORIE, TRVALÝ TRÁVNY PORAST; kat. územie DUBOVÉ; číslo LV: 429, 430; podiel: 1/2"
249717,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,90,ok,"ROĽA; kat. územie HUNKOVCE; číslo LV: 90,89,88; podiel: 9/240,9/240,9/240"
249717,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,89,ok,"ROĽA; kat. územie HUNKOVCE; číslo LV: 90,89,88; podiel: 9/240,9/240,9/240"
249717,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,88,ok,"ROĽA; kat. územie HUNKOVCE; číslo LV: 90,89,88; podiel: 9/240,9/240,9/240"
249719,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,87,ok,"ROĽA; kat. územie HUNKOVCE; číslo LV: 87,85; podiel: 9/240,9/240"
249719,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,85,ok,"ROĽA; kat. územie HUNKOVCE; číslo LV: 87,85; podiel: 9/240,9/240"
249721,227,2024,227,MUDr. MILAN DERCO,LADOMIROVA,57,ok,PASIENOK; kat. územie LADOMÍROVÁ; číslo LV: 57; podiel: 1/456
249723,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1409,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1409,1214,1033; podiel: 1/10,1/30,1/15"
249723,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1214,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1409,1214,1033; podiel: 1/10,1/30,1/15"
249723,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1033,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1409,1214,1033; podiel: 1/10,1/30,1/15"
249725,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1089,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1089,1083; podiel: 1/50,1/30"
249725,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1083,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1089,1083; podiel: 1/50,1/30"
249727,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,84,ok,ORNÁ PÔDA; kat. územie HUNKOVCE; číslo LV: 84; podiel: 9/240
249729,227,2024,227,MUDr. MILAN DERCO,LADOMIROVA,81,ok,"PASIENOK, LES, ROĽA, LÚKA; kat. územie LADOMÍROVÁ; číslo LV: 81,83,82; podiel: 1/4,1/8,1/8"
249729,227,2024,227,MUDr. MILAN DERCO,LADOMIROVA,83,ok,"PASIENOK, LES, ROĽA, LÚKA; kat. územie LADOMÍROVÁ; číslo LV: 81,83,82; podiel: 1/4,1/8,1/8"
249729,227,2024,227,MUDr. MILAN DERCO,LADOMIROVA,82,ok,"PASIENOK, LES, ROĽA, LÚKA; kat. územie LADOMÍROVÁ; číslo LV: 81,83,82; podiel: 1/4,1/8,1/8"
249731,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,100,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 100,101; podiel: 33/1800,9/240"
249731,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,101,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 100,101; podiel: 33/1800,9/240"
249733,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,102,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 102,91; podiel: 1/128, 33/1800"
249733,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,91,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 102,91; podiel: 1/128, 33/1800"
249735,227,2024,227,MUDr. MILAN DERCO,LADOMIROVA,54,ok,"TRVALÝ TRÁVNY PORAST; kat. územie LADOMÍROVÁ; číslo LV: 54,153; podiel: 1/336,1/8"
249735,227,2024,227,MUDr. MILAN DERCO,LADOMIROVA,153,ok,"TRVALÝ TRÁVNY PORAST; kat. územie LADOMÍROVÁ; číslo LV: 54,153; podiel: 1/336,1/8"
249737,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,92,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 92,93; podiel: 9/240,33/1800"
249737,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,93,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 92,93; podiel: 9/240,33/1800"
249739,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,94,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 94,95; podiel: 33/1800,33/1800"
249739,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,95,ok,"TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 94,95; podiel: 33/1800,33/1800"
249741,227,2024,227,MUDr. MILAN DERCO,HUNKOVCE,33,ok,TRVALÝ TRÁVNY PORAST; kat. územie HUNKOVCE; číslo LV: 33; podiel: 3/10368
249743,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1200,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1200,1616,1618; podiel: 3/120,3/120,3/120"
249743,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1616,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1200,1616,1618; podiel: 3/120,3/120,3/120"
249743,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1618,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1200,1616,1618; podiel: 3/120,3/120,3/120"
249745,227,2024,227,MUDr. MILAN DERCO,TREBATICE,977,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 977,516,242; podiel: 1/10, 1/40,7/150"
249745,227,2024,227,MUDr. MILAN DERCO,TREBATICE,516,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 977,516,242; podiel: 1/10, 1/40,7/150"
249745,227,2024,227,MUDr. MILAN DERCO,TREBATICE,242,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 977,516,242; podiel: 1/10, 1/40,7/150"
249747,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1092,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1092,1093,1425; podiel: 1/15,1/25,1/10"
249747,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1093,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1092,1093,1425; podiel: 1/15,1/25,1/10"
249747,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1425,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1092,1093,1425; podiel: 1/15,1/25,1/10"
249749,227,2024,227,MUDr. MILAN DERCO,TREBATICE,180,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 180,377,1325; podiel: 1/5,1/75,1/75"
249749,227,2024,227,MUDr. MILAN DERCO,TREBATICE,377,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 180,377,1325; podiel: 1/5,1/75,1/75"
249749,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1325,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 180,377,1325; podiel: 1/5,1/75,1/75"
249751,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1326,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1326,945,1048; podiel: 1/75,3/200,1/25"
249751,227,2024,227,MUDr. MILAN DERCO,TREBATICE,945,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1326,945,1048; podiel: 1/75,3/200,1/25"
249751,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1048,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1326,945,1048; podiel: 1/75,3/200,1/25"
249753,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1049,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1049,1051,1052; podiel: 1/25,1/200,1/50"
249753,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1051,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1049,1051,1052; podiel: 1/25,1/200,1/50"
249753,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1052,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1049,1051,1052; podiel: 1/25,1/200,1/50"
249755,227,2024,227,MUDr. MILAN DERCO,BANKA,1183,ok,RODINNÝ DOM; kat. územie BANKA; číslo LV: 1183; podiel: 1/1
249757,227,2024,227,MUDr. MILAN DERCO,TREBATICE,38,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 38,1133,41; podiel: 1/90,1/90,1/150"
249757,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1133,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 38,1133,41; podiel: 1/90,1/90,1/150"
249757,227,2024,227,MUDr. MILAN DERCO,TREBATICE,41,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 38,1133,41; podiel: 1/90,1/90,1/150"
249759,227,2024,227,MUDr. MILAN DERCO,TREBATICE,45,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 45,1222,177; podiel: 1/150,1/150,1/30"
249759,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1222,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 45,1222,177; podiel: 1/150,1/150,1/30"
249759,227,2024,227,MUDr. MILAN DERCO,TREBATICE,177,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 45,1222,177; podiel: 1/150,1/150,1/30"
249761,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1054,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1054,1055,1156; podiel: 1/25,1/150,1/5"
249761,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1055,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1054,1055,1156; podiel: 1/25,1/150,1/5"
249761,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1156,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1054,1055,1156; podiel: 1/25,1/150,1/5"
249763,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1157,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1157,1057,1058; podiel: 1/10,1/75,1/100"
249763,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1057,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1157,1057,1058; podiel: 1/10,1/75,1/100"
249763,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1058,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1157,1057,1058; podiel: 1/10,1/75,1/100"
249765,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1324,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1324,1327,1330; podiel: 1/100,1/100,1/100"
249765,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1327,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1324,1327,1330; podiel: 1/100,1/100,1/100"
249765,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1330,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1324,1327,1330; podiel: 1/100,1/100,1/100"
249767,227,2024,227,MUDr. MILAN DERCO,TREBATICE,173,ok,"ZASTAVANÁ PLOCHA, DOM; kat. územie TREBATICE; číslo LV: 173; podiel: 1/6"
249769,227,2024,227,MUDr. MILAN DERCO,TREBATICE,618,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 618,977,177; podiel: 1/50,3/90,1/30"
249769,227,2024,227,MUDr. MILAN DERCO,TREBATICE,977,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 618,977,177; podiel: 1/50,3/90,1/30"
249769,227,2024,227,MUDr. MILAN DERCO,TREBATICE,177,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 618,977,177; podiel: 1/50,3/90,1/30"
249771,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1050,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1050,1192,1197; podiel: 3/150,3/90,3/120"
249771,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1192,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1050,1192,1197; podiel: 3/150,3/90,3/120"
249771,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1197,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1050,1192,1197; podiel: 3/150,3/90,3/120"
249773,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1332,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1332,1059,1061; podiel: 1/75,1/75,1/50"
249773,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1059,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1332,1059,1061; podiel: 1/75,1/75,1/50"
249773,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1061,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1332,1059,1061; podiel: 1/75,1/75,1/50"
249775,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1063,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1063,1084,1085; podiel: 1/25,1/50,1/30"
249775,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1084,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1063,1084,1085; podiel: 1/25,1/50,1/30"
249775,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1085,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1063,1084,1085; podiel: 1/25,1/50,1/30"
249777,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1203,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1203,1218,1528; podiel: 1/30,1/10,1/15"
249777,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1218,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1203,1218,1528; podiel: 1/30,1/10,1/15"
249777,227,2024,227,MUDr. MILAN DERCO,TREBATICE,1528,ok,"ORNÁ PÔDA; kat. územie TREBATICE; číslo LV: 1203,1218,1528; podiel: 1/30,1/10,1/15"
250624,228,2024,228,Mgr. JOZEF DERMEK,KARLOVA VES,3136,ok,1 IZBOVÝ BYT; kat. územie KARLOVA VES; číslo LV: 3136; podiel: 1/2
250631,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2881,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2881; podiel: 1/12
250632,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2882,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2882; podiel: 1/96
250633,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2883,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2883; podiel: 1/96
250634,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2874,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2874; podiel: 1/36
250635,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2876,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2876; podiel: 1/96
250636,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2880,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2880; podiel: 1/96
250637,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2676,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2676; podiel: 1/216
250638,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2678,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2678; podiel: 1/180
250639,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2691,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2691; podiel: 1/12
250640,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2885,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2885; podiel: 1/6
250641,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2886,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2886; podiel: 1/24
250642,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2888,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2888; podiel: 1/36
250643,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,3865,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 3865; podiel: 1/216
250644,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,4022,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 4022; podiel: 1/216
250645,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,3824,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 3824; podiel: 1/216
250646,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,3825,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 3825; podiel: 1/216
250647,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,3832,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 3832; podiel: 1/216
250648,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2889,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2889; podiel: 1/216
250650,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,3197,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 3197; podiel: 1/12
250652,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,3200,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 3200; podiel: 1/12
250653,229,2024,229,Ing. MARTA DIANOVÁ,ZBOROV NAD BYSTRICOU,2642,ok,ORNÁ PÔDA; kat. územie ZBOROV NAD BYSTRICOU; číslo LV: 2642; podiel: 1/6
